iter	Passed	Remaining
1748	2518	40688
1749	2520	40681
1750	2521	40672
1751	2522	40666
1752	2523	40656
1753	2524	40656
1754	2525	40649
1755	2526	40640
1756	2528	40638
1757	2529	40632
1758	2530	40623
1759	2531	40621
1760	2532	40613
1761	2533	40604
1762	2534	40595
1763	2535	40584
1764	2536	40577
1765	2538	40585
1766	2540	40591
1767	2542	40592
1768	2547	40647
1769	2548	40651
1770	2551	40665
1771	2552	40658
1772	2553	40652
1773	2554	40643
1774	2556	40651
1775	2557	40647
1776	2558	40640
1777	2559	40632
1778	2560	40625
1779	2562	40620
1780	2563	40618
1781	2564	40612
1782	2565	40604
1783	2566	40594
1784	2567	40586
1785	2572	40643
1786	2574	40644
1787	2575	40639
1788	2581	40700
1789	2582	40694
1790	2584	40701
1791	2586	40719
1792	2588	40716
1793	2589	40719
1794	2591	40714
1795	2592	40707
1796	2593	40700
1797	2594	40699
1798	2597	40715
1799	2598	40712
1800	2599	40706
1801	2604	40755
1802	2605	40751
1803	2608	40772
1804	2609	40768
1805	2611	40772
1806	2619	40871
1807	2620	40866
1808	2622	40872
1809	2623	40866
1810	2625	40860
1811	2626	40854
1812	2627	40854
1813	2629	40860
1814	2630	40852
1815	2631	40845
1816	2632	40837
1817	2633	40830
1818	2634	40822
1819	2636	40816
1820	2637	40807
1821	2637	40796
1822	2638	40786
1823	2640	40781
1824	2640	40770
1825	2641	40759
1826	2643	40766
1827	2644	40755
1828	2645	40743
1829	2645	40730
1830	2646	40719
1831	2647	40710
1832	2648	40701
1833	2649	40692
1834	2650	40683
1835	2651	40673
1836	2652	40663
1837	2653	40655
1838	2654	40647
1839	2655	40637
1840	2656	40627
1841	2658	40636
1842	2659	40624
1843	2659	40613
1844	2660	40602
1845	2661	40591
1846	2662	40583
1847	2663	40573
1848	2664	40562
1849	2665	40552
1850	2666	40543
1851	2666	40532
1852	2667	40521
1853	2668	40515
1854	2670	40516
1855	2672	40522
1856	2673	40514
1857	2674	40510
1858	2675	40500
1859	2676	40494
1860	2677	40483
1861	2678	40472
1862	2678	40460
1863	2679	40450
1864	2680	40440
1865	2681	40432
1866	2682	40428
1867	2683	40417
1868	2684	40411
1869	2686	40408
1870	2689	40432
1871	2691	40442
1872	2692	40435
1873	2693	40430
1874	2695	40427
1875	2696	40417
1876	2696	40406
1877	2697	40399
1878	2698	40389
1879	2700	40387
1880	2701	40377
1881	2701	40367
1882	2702	40361
1883	2703	40349
1884	2704	40340
1885	2705	40329
1886	2706	40318
1887	2707	40307
1888	2708	40298
1889	2709	40297
1890	2711	40302
1891	2712	40299
1892	2713	40293
1893	2714	40286
1894	2716	40284
1895	2717	40275
1896	2717	40264
1897	2718	40254
1898	2719	40243
1899	2720	40234
1900	2721	40223
1901	2722	40218
1902	2723	40207
1903	2724	40198
1904	2725	40192
1905	2726	40190
1906	2730	40226
1907	2736	40294
1908	2738	40296
1909	2739	40295
1910	2741	40290
1911	2744	40320
1912	2748	40358
1913	2750	40354
1914	2751	40348
1915	2752	40343
1916	2753	40339
1917	2754	40334
1918	2756	40338
1919	2758	40339
1920	2759	40334
1921	2760	40328
1922	2761	40325
1923	2763	40322
1924	2764	40315
1925	2765	40308
1926	2766	40301
1927	2767	40296
1928	2768	40292
1929	2770	40288
1930	2771	40288
1931	2773	40286
1932	2779	40351
1933	2780	40349
1934	2782	40355
1935	2783	40356
1936	2785	40350
1937	2787	40360
1938	2789	40373
1939	2790	40368
1940	2792	40363
1941	2793	40357
1942	2794	40350
1943	2796	40361
1944	2797	40358
1945	2799	40353
1946	2800	40346
1947	2801	40348
1948	2803	40351
1949	2804	40344
1950	2805	40338
1951	2806	40332
1952	2808	40329
1953	2809	40325
1954	2810	40320
1955	2812	40318
1956	2813	40314
1957	2819	40384
1958	2820	40378
1959	2822	40374
1960	2824	40378
1961	2825	40376
1962	2826	40375
1963	2828	40372
1964	2829	40367
1965	2833	40397
1966	2841	40502
1967	2847	40561
1968	2856	40672
1969	2859	40688
1970	2860	40682
1971	2862	40688
1972	2863	40681
1973	2865	40689
1974	2867	40683
1975	2868	40678
1976	2869	40671
1977	2870	40666
1978	2871	40661
1979	2872	40654
1980	2873	40649
1981	2875	40651
1982	2877	40655
1983	2882	40699
1984	2884	40711
1985	2887	40733
1986	2888	40727
1987	2889	40720
1988	2891	40719
1989	2892	40719
1990	2894	40714
1991	2895	40708
1992	2896	40701
1993	2897	40697
1994	2899	40695
1995	2900	40688
1996	2901	40683
1997	2902	40677
1998	2903	40672
1999	2904	40669
2000	2906	40665
2001	2907	40660
2002	2908	40654
2003	2910	40654
2004	2911	40652
2005	2912	40646
2006	2913	40640
2007	2914	40634
2008	2915	40627
2009	2917	40622
2010	2918	40617
2011	2921	40633
2012	2928	40711
2013	2930	40716
2014	2931	40720
2015	2933	40715
2016	2935	40725
2017	2937	40726
2018	2938	40722
2019	2940	40734
2020	2942	40734
2021	2943	40727
2022	2944	40720
2023	2945	40714
2024	2947	40714
2025	2948	40708
2026	2949	40704
2027	2951	40706
2028	2952	40698
2029	2954	40708
2030	2955	40706
2031	2957	40706
2032	2959	40712
2033	2960	40709
2034	2961	40703
2035	2962	40696
2036	2966	40720
2037	2967	40717
2038	2968	40713
2039	2970	40707
2040	2971	40700
2041	2972	40696
2042	2973	40692
2043	2975	40689
2044	2976	40683
2045	2977	40680
2046	2980	40700
2047	2983	40723
2048	2987	40760
2049	2989	40759
2050	2990	40752
2051	2991	40748
2052	2993	40756
2053	2995	40751
2054	2996	40748
2055	2997	40742
2056	2998	40736
2057	3000	40733
2058	3001	40727
2059	3002	40721
2060	3003	40715
2061	3005	40717
2062	3006	40720
2063	3008	40714
2064	3009	40707
2065	3010	40704
2066	3011	40700
2067	3012	40694
2068	3014	40688
2069	3015	40683
2070	3016	40679
2071	3017	40678
2072	3019	40675
2073	3020	40674
2074	3022	40672
2075	3027	40722
2076	3029	40722
2077	3030	40723
2078	3034	40756
2079	3036	40758
2080	3037	40754
2081	3039	40751
2082	3040	40745
2083	3041	40740
2084	3042	40734
2085	3043	40732
2086	3045	40729
2087	3046	40730
2088	3048	40728
2089	3049	40723
2090	3051	40727
2091	3052	40726
2092	3053	40719
2093	3055	40712
2094	3056	40707
2095	3057	40704
2096	3059	40714
2097	3062	40725
2098	3064	40729
2099	3066	40741
2100	3067	40737
2101	3073	40789
2102	3075	40792
2103	3076	40787
2104	3077	40780
2105	3078	40778
2106	3080	40778
2107	3081	40774
2108	3082	40768
2109	3083	40763
2110	3085	40761
2111	3087	40762
2112	3088	40756
2113	3089	40751
2114	3090	40744
2115	3091	40737
2116	3092	40730
2117	3093	40728
2118	3095	40732
2119	3097	40729
2120	3098	40725
2121	3100	40727
2122	3101	40721
2123	3102	40713
2124	3102	40702
2125	3103	40694
2126	3104	40687
2127	3105	40677
2128	3107	40676
2129	3108	40667
2130	3109	40660
2131	3110	40660
2132	3111	40652
2133	3117	40705
2134	3118	40702
2135	3119	40696
2136	3120	40689
2137	3121	40681
2138	3122	40673
2139	3123	40665
2140	3124	40657
2141	3125	40652
2142	3126	40642
2143	3127	40637
2144	3128	40627
2145	3129	40619
2146	3130	40612
2147	3131	40609
2148	3133	40603
2149	3135	40609
2150	3136	40603
2151	3136	40594
2152	3137	40586
2153	3138	40575
2154	3140	40578
2155	3141	40573
2156	3142	40564
2157	3143	40555
2158	3144	40545
2159	3144	40535
2160	3145	40525
2161	3146	40514
2162	3147	40505
2163	3148	40497
2164	3149	40490
2165	3150	40483
2166	3151	40473
2167	3151	40463
2168	3152	40453
2169	3153	40445
2170	3155	40444
2171	3157	40452
2172	3159	40464
2173	3161	40470
2174	3162	40464
2175	3164	40458
2176	3170	40525
2177	3172	40527
2178	3174	40528
2179	3175	40521
2180	3176	40513
2181	3177	40506
2182	3178	40499
2183	3179	40493
2184	3180	40487
2185	3181	40485
2186	3183	40486
2187	3184	40480
2188	3185	40470
2189	3186	40461
2190	3187	40453
2191	3188	40450
2192	3189	40440
2193	3190	40431
2194	3190	40420
2195	3191	40411
2196	3192	40404
2197	3194	40403
2198	3195	40396
2199	3196	40388
2200	3197	40380
2201	3198	40375
2202	3202	40410
2203	3204	40411
2204	3205	40407
2205	3206	40402
2206	3207	40397
2207	3208	40390
2208	3209	40381
2209	3210	40373
2210	3212	40371
2211	3213	40364
2212	3214	40364
2213	3215	40357
2214	3216	40351
2215	3217	40346
2216	3219	40342
2217	3220	40334
2218	3221	40328
2219	3222	40319
2220	3222	40309
2221	3223	40300
2222	3224	40296
2223	3225	40289
2224	3227	40288
2225	3228	40282
2226	3229	40279
2227	3230	40273
2228	3231	40265
2229	3232	40257
2230	3235	40266
2231	3236	40263
2232	3238	40266
2233	3239	40263
2234	3241	40263
2235	3242	40259
2236	3246	40286
2237	3248	40295
2238	3249	40290
2239	3250	40287
2240	3251	40279
2241	3252	40272
2242	3253	40266
2243	3254	40260
2244	3256	40255
2245	3257	40247
2246	3258	40240
2247	3258	40232
2248	3259	40223
2249	3260	40217
2250	3261	40209
2251	3262	40200
2252	3263	40194
2253	3264	40188
2254	3266	40186
2255	3267	40184
2256	3268	40181
2257	3271	40190
2258	3273	40197
2259	3274	40195
2260	3276	40196
2261	3277	40190
2262	3279	40195
2263	3280	40192
2264	3281	40187
2265	3283	40184
2266	3284	40179
2267	3285	40177
2268	3287	40175
2269	3288	40170
2270	3289	40167
2271	3290	40160
2272	3291	40157
2273	3293	40154
2274	3295	40158
2275	3297	40166
2276	3299	40176
2277	3301	40172
2278	3302	40168
2279	3303	40162
2280	3306	40183
2281	3307	40178
2282	3308	40172
2283	3310	40168
2284	3311	40163
2285	3312	40158
2286	3314	40169
2287	3316	40166
2288	3317	40162
2289	3318	40154
2290	3319	40152
2291	3321	40150
2292	3322	40145
2293	3323	40141
2294	3324	40137
2295	3326	40132
2296	3327	40130
2297	3328	40127
2298	3329	40120
2299	3330	40113
2300	3331	40108
2301	3333	40113
2302	3335	40111
2303	3336	40108
2304	3337	40105
2305	3338	40099
2306	3340	40094
2307	3341	40091
2308	3343	40095
2309	3344	40091
2310	3345	40086
2311	3346	40080
2312	3347	40074
2313	3348	40067
2314	3349	40062
2315	3351	40060
2316	3352	40058
2317	3354	40057
2318	3355	40051
2319	3356	40043
2320	3357	40041
2321	3359	40040
2322	3360	40042
2323	3361	40036
2324	3363	40031
2325	3364	40030
2326	3365	40024
2327	3366	40019
2328	3367	40015
2329	3369	40012
2330	3370	40011
2331	3371	40006
2332	3373	40005
2333	3375	40005
2334	3376	40001
2335	3377	39995
2336	3378	39994
2337	3379	39988
2338	3380	39983
2339	3382	39978
2340	3383	39976
2341	3384	39970
2342	3386	39969
2343	3387	39971
2344	3390	39979
2345	3391	39978
2346	3392	39976
2347	3394	39973
2348	3395	39972
2349	3397	39971
2350	3398	39968
2351	3399	39962
2352	3400	39957
2353	3402	39963
2354	3404	39961
2355	3405	39956
2356	3406	39949
2357	3407	39944
2358	3408	39940
2359	3409	39934
2360	3410	39930
2361	3412	39925
2362	3413	39919
2363	3414	39915
2364	3415	39911
2365	3417	39913
2366	3418	39912
2367	3420	39908
2368	3421	39904
2369	3422	39898
2370	3423	39894
2371	3424	39889
2372	3425	39885
2373	3427	39880
2374	3428	39874
2375	3429	39866
2376	3430	39862
2377	3431	39861
2378	3433	39862
2379	3434	39859
2380	3435	39854
2381	3437	39851
2382	3438	39847
2383	3439	39843
2384	3440	39840
2385	3442	39836
2386	3444	39842
2387	3445	39843
2388	3447	39849
2389	3449	39848
2390	3450	39847
2391	3451	39842
2392	3453	39838
2393	3454	39832
2394	3456	39836
2395	3457	39830
2396	3458	39828
2397	3459	39822
2398	3461	39820
2399	3462	39822
2400	3463	39816
2401	3465	39811
2402	3466	39808
2403	3467	39804
2404	3468	39799
2405	3469	39793
2406	3471	39791
2407	3472	39785
2408	3473	39782
2409	3474	39777
2410	3475	39772
2411	3478	39781
2412	3479	39777
2413	3480	39772
2414	3481	39769
2415	3483	39766
2416	3484	39761
2417	3485	39756
2418	3486	39750
2419	3487	39745
2420	3488	39738
2421	3489	39735
2422	3492	39748
2423	3493	39743
2424	3494	39736
2425	3495	39728
2426	3496	39721
2427	3497	39714
2428	3498	39707
2429	3499	39707
2430	3500	39701
2431	3501	39693
2432	3502	39688
2433	3504	39685
2434	3505	39681
2435	3506	39680
2436	3510	39701
2437	3515	39740
2438	3516	39741
2439	3518	39739
2440	3519	39735
2441	3528	39814
2442	3529	39814
2443	3532	39830
2444	3533	39827
2445	3535	39828
2446	3536	39825
2447	3538	39821
2448	3539	39816
2449	3540	39816
2450	3542	39813
2451	3543	39810
2452	3544	39807
2453	3545	39803
2454	3547	39799
2455	3548	39794
2456	3549	39788
2457	3550	39784
2458	3551	39782
2459	3552	39774
2460	3553	39767
2461	3554	39758
2462	3555	39750
2463	3556	39742
2464	3557	39736
2465	3558	39728
2466	3558	39720
2467	3559	39712
2468	3560	39704
2469	3561	39695
2470	3562	39689
2471	3563	39686
2472	3564	39678
2473	3565	39670
2474	3566	39663
2475	3567	39654
2476	3568	39646
2477	3569	39639
2478	3570	39633
2479	3570	39624
2480	3571	39616
2481	3572	39607
2482	3573	39599
2483	3573	39589
2484	3574	39581
2485	3575	39573
2486	3576	39568
2487	3578	39566
2488	3579	39564
2489	3580	39557
2490	3581	39551
2491	3582	39545
2492	3583	39539
2493	3584	39531
2494	3585	39522
2495	3585	39513
2496	3586	39504
2497	3587	39496
2498	3588	39488
2499	3589	39479
2500	3589	39471
2501	3590	39465
2502	3591	39458
2503	3592	39450
2504	3593	39445
2505	3594	39438
2506	3595	39432
2507	3596	39426
2508	3597	39418
2509	3598	39409
2510	3599	39401
2511	3599	39392
2512	3600	39383
2513	3601	39374
2514	3602	39374
2515	3604	39370
2516	3605	39370
2517	3607	39369
2518	3608	39371
2519	3610	39366
2520	3610	39359
2521	3612	39354
2522	3613	39347
2523	3614	39342
2524	3615	39336
2525	3616	39330
2526	3616	39322
2527	3617	39314
2528	3618	39307
2529	3619	39301
2530	3621	39302
2531	3622	39295
2532	3623	39289
2533	3624	39281
2534	3624	39273
2535	3625	39266
2536	3626	39258
2537	3627	39250
2538	3628	39242
2539	3629	39235
2540	3630	39227
2541	3630	39220
2542	3631	39213
2543	3632	39205
2544	3633	39196
2545	3634	39187
2546	3635	39183
2547	3636	39177
2548	3637	39170
2549	3638	39163
2550	3638	39155
2551	3639	39148
2552	3640	39141
2553	3641	39133
2554	3642	39125
2555	3643	39116
2556	3643	39108
2557	3644	39099
2558	3645	39091
2559	3646	39086
2560	3647	39079
2561	3648	39072
2562	3649	39065
2563	3650	39062
2564	3651	39053
2565	3652	39045
2566	3652	39037
2567	3653	39029
2568	3654	39021
2569	3655	39014
2570	3656	39008
2571	3657	39000
2572	3658	38993
2573	3658	38986
2574	3659	38978
2575	3660	38970
2576	3661	38967
2577	3662	38959
2578	3663	38954
2579	3664	38949
2580	3665	38943
2581	3666	38937
2582	3667	38933
2583	3669	38929
2584	3670	38928
2585	3671	38925
2586	3673	38923
2587	3674	38917
2588	3675	38912
2589	3677	38922
2590	3679	38923
2591	3680	38919
2592	3681	38914
2593	3682	38911
2594	3684	38909
2595	3685	38909
2596	3687	38905
2597	3688	38907
2598	3690	38907
2599	3691	38903
2600	3693	38902
2601	3694	38896
2602	3695	38892
2603	3696	38886
2604	3697	38882
2605	3698	38879
2606	3699	38874
2607	3701	38873
2608	3702	38867
2609	3703	38863
2610	3704	38858
2611	3705	38853
2612	3706	38850
2613	3708	38847
2614	3709	38844
2615	3710	38838
2616	3711	38831
2617	3712	38826
2618	3713	38821
2619	3715	38826
2620	3716	38824
2621	3717	38819
2622	3719	38816
2623	3720	38811
2624	3721	38814
2625	3723	38811
2626	3724	38807
2627	3725	38803
2628	3726	38800
2629	3728	38797
2630	3729	38792
2631	3730	38789
2632	3731	38786
2633	3732	38783
2634	3734	38780
2635	3735	38779
2636	3736	38776
2637	3738	38773
2638	3739	38768
2639	3740	38765
2640	3742	38766
2641	3744	38776
2642	3745	38771
2643	3746	38766
2644	3747	38761
2645	3749	38766
2646	3751	38767
2647	3752	38763
2648	3754	38761
2649	3757	38778
2650	3759	38781
2651	3760	38777
2652	3762	38780
2653	3765	38803
2654	3767	38801
2655	3768	38796
2656	3769	38793
2657	3771	38798
2658	3772	38794
2659	3774	38797
2660	3777	38807
2661	3778	38803
2662	3779	38797
2663	3780	38794
2664	3781	38790
2665	3783	38787
2666	3784	38784
2667	3785	38780
2668	3786	38774
2669	3787	38770
2670	3788	38763
2671	3789	38759
2672	3793	38782
2673	3794	38778
2674	3795	38771
2675	3796	38765
2676	3797	38761
2677	3798	38757
2678	3799	38751
2679	3800	38745
2680	3802	38742
2681	3803	38737
2682	3804	38731
2683	3805	38731
2684	3807	38731
2685	3808	38727
2686	3809	38722
2687	3810	38718
2688	3811	38712
2689	3812	38706
2690	3813	38701
2691	3814	38694
2692	3815	38687
2693	3816	38681
2694	3817	38677
2695	3820	38691
2696	3822	38697
2697	3827	38726
2698	3829	38731
2699	3830	38728
2700	3831	38722
2701	3832	38716
2702	3835	38735
2703	3837	38733
2704	3838	38731
2705	3839	38730
2706	3840	38724
2707	3843	38740
2708	3845	38737
2709	3846	38732
2710	3847	38732
2711	3851	38757
2712	3852	38752
2713	3853	38746
2714	3854	38740
2715	3855	38735
2716	3857	38731
2717	3858	38726
2718	3859	38722
2719	3862	38736
2720	3866	38767
2721	3868	38763
2722	3870	38767
2723	3871	38763
2724	3872	38759
2725	3873	38755
2726	3875	38760
2727	3876	38757
2728	3878	38753
2729	3879	38757
2730	3881	38753
2731	3882	38749
2732	3883	38743
2733	3884	38738
2734	3885	38732
2735	3886	38730
2736	3887	38724
2737	3888	38718
2738	3889	38713
2739	3890	38706
2740	3891	38701
2741	3892	38698
2742	3893	38693
2743	3895	38694
2744	3900	38729
2745	3902	38729
2746	3904	38735
2747	3905	38730
2748	3906	38725
2749	3907	38721
2750	3908	38718
2751	3910	38713
2752	3911	38709
2753	3912	38703
2754	3913	38700
2755	3914	38696
2756	3915	38691
2757	3916	38686
2758	3917	38683
2759	3919	38679
2760	3920	38674
2761	3921	38670
2762	3923	38673
2763	3924	38669
2764	3925	38664
2765	3926	38659
2766	3927	38654
2767	3928	38651
2768	3929	38647
2769	3931	38652
2770	3933	38656
2771	3935	38655
2772	3936	38653
2773	3938	38651
2774	3939	38650
2775	3940	38645
2776	3941	38642
2777	3942	38636
2778	3944	38632
2779	3945	38628
2780	3946	38624
2781	3947	38620
2782	3948	38616
2783	3949	38611
2784	3950	38609
2785	3952	38605
2786	3953	38598
2787	3953	38591
2788	3954	38585
2789	3955	38579
2790	3956	38571
2791	3957	38567
2792	3958	38560
2793	3959	38552
2794	3960	38545
2795	3960	38538
2796	3961	38530
2797	3962	38523
2798	3963	38519
2799	3965	38520
2800	3966	38514
2801	3967	38508
2802	3968	38502
2803	3969	38496
2804	3970	38491
2805	3970	38483
2806	3971	38477
2807	3972	38472
2808	3973	38466
2809	3974	38458
2810	3975	38451
2811	3976	38443
2812	3977	38436
2813	3977	38428
2814	3978	38423
2815	3979	38416
2816	3981	38415
2817	3981	38408
2818	3982	38401
2819	3983	38394
2820	3984	38386
2821	3985	38379
2822	3985	38371
2823	3986	38364
2824	3987	38356
2825	3988	38351
2826	3989	38345
2827	3990	38339
2828	3991	38334
2829	3992	38329
2830	3993	38324
2831	3994	38322
2832	3998	38340
2833	3999	38339
2834	4001	38339
2835	4002	38334
2836	4003	38327
2837	4003	38320
2838	4004	38313
2839	4005	38307
2840	4006	38304
2841	4007	38298
2842	4008	38290
2843	4009	38284
2844	4010	38277
2845	4011	38270
2846	4012	38264
2847	4012	38257
2848	4013	38251
2849	4014	38246
2850	4015	38240
2851	4016	38235
2852	4017	38230
2853	4018	38223
2854	4019	38216
2855	4020	38211
2856	4021	38208
2857	4022	38201
2858	4023	38196
2859	4024	38189
2860	4025	38183
2861	4026	38176
2862	4026	38168
2863	4027	38161
2864	4028	38153
2865	4029	38146
2866	4029	38139
2867	4031	38134
2868	4032	38131
2869	4034	38141
2870	4037	38153
2871	4038	38149
2872	4039	38145
2873	4040	38139
2874	4041	38134
2875	4042	38129
2876	4043	38122
2877	4044	38118
2878	4045	38113
2879	4046	38106
2880	4047	38099
2881	4048	38093
2882	4050	38094
2883	4050	38087
2884	4051	38079
2885	4052	38072
2886	4053	38065
2887	4054	38058
2888	4054	38051
2889	4055	38044
2890	4056	38038
2891	4057	38032
2892	4058	38025
2893	4059	38019
2894	4059	38012
2895	4060	38006
2896	4061	38001
2897	4062	37994
2898	4063	37990
2899	4064	37985
2900	4065	37979
2901	4066	37974
2902	4067	37967
2903	4068	37959
2904	4069	37952
2905	4069	37944
2906	4070	37938
2907	4071	37931
2908	4072	37923
2909	4073	37916
2910	4073	37911
2911	4074	37904
2912	4075	37897
2913	4076	37890
2914	4077	37886
2915	4078	37883
2916	4079	37876
2917	4080	37869
2918	4081	37863
2919	4081	37856
2920	4082	37850
2921	4083	37845
2922	4084	37838
2923	4085	37832
2924	4086	37825
2925	4087	37819
2926	4088	37815
2927	4089	37807
2928	4089	37800
2929	4090	37793
2930	4091	37790
2931	4093	37787
2932	4094	37784
2933	4095	37779
